SiteID,Node_osmid,Site_Lat,Site_Lon,Node_Lat,Node_Lon,Distance
792,527838244,53.386831,-6.301838,53.3858585,-6.3014898,0.0010329566738282762
793,305306642,53.3452253,-6.2689572,53.3449749,-6.2699508,0.0010246663456966061
794,301833903,53.38994621,-6.15647851,53.3889399,-6.1563612,0.001013124598557455
795,255544830,53.347657,-6.341119,53.3482768,-6.3426739,0.001673877549286194
796,5029099782,53.34793861,-6.257392184,53.3479706,-6.2573305,6.948579679196066e-05
797,12119423,53.40095105,-6.182459776,53.4002954,-6.1838036,0.001495239066331537
798,12639638,53.3768108,-6.309315111,53.3767788,-6.3092112,0.00010872670288986194
799,429347181,53.33494514,-6.346468127,53.3349701,-6.3466119,0.00014592353178637037
800,15852429,53.33302574,-6.355620325,53.3330486,-6.3555291,9.40456284210473e-05
801,659807,53.3379826,-6.255803283,53.3380021,-6.2558594,5.9408481625864886e-05
802,241003256,53.373101,-6.20985,53.3729078,-6.2094946,0.0004045187263890243
803,291661600,53.397814,-6.188098,53.3979276,-6.188314,0.0002440511421840614
805,32435522,53.382742,-6.179632,53.3827533,-6.1799696,0.00033778906139762935
806,247957592,53.31763,-6.215483,53.3178761,-6.2150872,0.0004660717219472992
807,1426100691,53.34669897,-6.247829761,53.3466333,-6.2478842,8.530037292220183e-05
808,12905886497,53.34804971,-6.247895921,53.34825,-6.2485035,0.0006397408266965525
809,241775025,53.370071,-6.201194,53.3699818,-6.2000482,0.0011492668445580105
810,333099224,53.383593,-6.311929,53.3837496,-6.3121521,0.00027257507222965737
811,1427047508,53.37747505,-6.187212576,53.3774156,-6.187678,0.00046920550111434885
812,59666590,53.319423,-6.213612,53.3193948,-6.2134141,0.00019989909954887025
813,445499045,53.331412,-6.373321,53.3315016,-6.3732615,0.00010755654327118979
814,305240810,53.393521,-6.207428,53.3936842,-6.2072054,0.00027601630386787934
815,94597780,53.399463,-6.303263,53.3994637,-6.3033556,9.260264574999125e-05
816,240088666,53.3533472,-6.2233522,53.3531035,-6.2236718,0.00040191273928476734
817,240088633,53.3542989,-6.2244639,53.3543327,-6.2242192,0.00024702333897758214
818,11273326585,53.35466094,-6.221082658,53.3546594,-6.2209239,0.0001587654690546201
819,32334980,53.338312,-6.236822,53.3380933,-6.2369376,0.0002473722902876194
820,291661553,53.399339,-6.205722,53.3992356,-6.2057381,0.00010464592682031186
821,12868513,53.3965717,-6.2938033,53.3963506,-6.2934566,0.0004112008025313293
822,2387483495,53.4095579,-6.2142442,53.4095829,-6.2143539,0.00011251262151226554
826,2627563421,53.343796,-6.372084,53.3437635,-6.3720721,3.461011412519379e-05
828,1130327672,53.3956933,-6.2640744,53.3953257,-6.2643153,0.00043950263935231077
830,298908463,53.3840774,-6.2436444,53.3828825,-6.2441915,0.0013141934484710005
832,12117926,53.36240082,-6.242117291,53.3624208,-6.2421584,4.5707223512611713e-05
833,1267301412,53.34247966,-6.23919209,53.3424399,-6.2388034,0.0003907182791990038
834,1265025671,53.39810787,-6.23868547,53.3973388,-6.2387868,0.0007757167226476506
835,170835371,53.396273,-6.23979,53.3972359,-6.2398631,0.0009656707616963709
836,254510279,53.33118,-6.244276,53.3313149,-6.2441192,0.0002068435399033891
838,8589759536,53.345455,-6.299534,53.3480582,-6.2996454,0.002605582506845279
839,241787798,53.36289792,-6.17840837,53.3628897,-6.1783849,2.486783665820468e-05
840,411503314,53.348519,-6.268828,53.3483103,-6.2695359,0.0007380231026200024
841,2401018415,53.397227,-6.185557,53.3971436,-6.1858342,0.000289474351195934
842,18896386,53.360463,-6.2674779,53.3602976,-6.2660835,0.0014041753879062494
843,8589759536,53.348227,-6.301325,53.3480582,-6.2996454,0.0016880608993759298
844,355146341,53.328973,-6.233176,53.3291118,-6.2331256,0.00014766719337945384
844,355146341,53.328973,-6.233176,53.3291118,-6.2331256,0.00014766719337945384
845,3113042611,53.312383,-6.272338,53.3126403,-6.2712746,0.0010940853942913607
846,688693293,53.321519,-6.23054,53.3217313,-6.2303617,0.0002772402928883146
848,2406479496,53.3138185,-6.2028282,53.313782,-6.202609,0.00022221811357208223
849,564502659,53.326105,-6.255747,53.3258017,-6.2554132,0.00045101366941570153
850,336167572,53.35206774,-6.232771734,53.3522888,-6.2328651,0.00023996819279511154
851,305249700,53.40093736,-6.194885252,53.4009423,-6.1948561,2.9567595505085127e-05
852,659695,53.3567389,-6.267994,53.3567651,-6.2679345,6.50129986975447e-05
853,13228204,53.375017,-6.217651,53.3748814,-6.2173183,0.00035927238969938257
854,688515617,53.322266,-6.218324,53.3221382,-6.2179139,0.00042955191770055777
855,581596083,53.35125905,-6.242030216,53.3512711,-6.2420337,1.2543554356191563e-05
856,27417749,53.35053347,-6.240965391,53.3505379,-6.2410338,6.855228793462332e-05
857,305255653,53.39719483,-6.233126521,53.3974929,-6.2337012,0.0006473806283358403
858,2815898053,53.3977605,-6.2269591,53.3983282,-6.227131,0.0005931550387591872
859,1293990890,53.402661,-6.162534,53.4027059,-6.1625415,4.5522082552288114e-05
860,2685561284,53.34939735,-6.245839442,53.3494423,-6.2458179,4.9845363518624966e-05
861,5267825612,53.3490603,-6.240951298,53.3491214,-6.24096,6.171656831382576e-05
862,566889788,53.34889765,-6.238774959,53.3489559,-6.2387891,5.994189170570621e-05
863,1396869619,53.34883901,-6.237783794,53.3487898,-6.2377815,4.926344015623409e-05
864,3452333453,53.34878187,-6.236484842,53.3487996,-6.2365142,3.4296429316467906e-05
865,256892539,53.34870419,-6.235304389,53.3487382,-6.235278,4.304717669060919e-05
866,3452393377,53.34848893,-6.232032712,53.3484832,-6.2320147,1.8901456135900556e-05
867,3613389046,53.34821967,-6.229872971,53.3482873,-6.2298366,7.67897554464346e-05
868,1346901,53.3461935,-6.2408362,53.3461347,-6.240467,0.0003738530192471583
870,31053762,53.344494,-6.240785,53.3444866,-6.2407922,1.032472759492296e-05
872,6072219371,53.4058837,-6.1630263,53.4055137,-6.1632347,0.0004246534587137146
873,1497238368,53.34740649,-6.238067497,53.3474186,-6.2380284,4.092954322998244e-05
874,291661251,53.40741754,-6.215429635,53.4057905,-6.2156061,0.0016365815157852388
875,11675303,53.40653831,-6.177218556,53.406621,-6.1776219,0.0004117329455317073
876,325723546,53.34910591,-6.34386685,53.3489834,-6.3436218,0.0002739675210665995
877,7503377627,53.33205627,-6.346399636,53.3317853,-6.3466341,0.0003583268175805365
878,2407371311,53.39955845,-6.27600378,53.3994629,-6.2762163,0.00023301191578854757
879,665694735,53.349755,-6.277562,53.3497604,-6.2776492,8.73670418409651e-05
880,49393480,53.3852,-6.175073,53.3854483,-6.1748826,0.0003128978267763591
882,32335006,53.3344147,-6.245635833,53.3343833,-6.2456657,4.3335870699737486e-05
883,29400038,53.330591,-6.260314,53.3305855,-6.2603245,1.18532695914003e-05
884,16157063,53.355094,-6.293402,53.3549696,-6.2936824,0.0003067564506260971
885,26866909,53.358562,-6.26723,53.3584367,-6.2670729,0.00020094899850495513
886,32435520,53.383868,-6.183591,53.3838785,-6.1835795,1.5572411503889692e-05
888,4893025557,53.4022901,-6.1764758,53.4021636,-6.1764863,0.00012693502274815997
889,6071528315,53.4016729,-6.1712525,53.4019415,-6.171429,0.0003214003889219279
890,12280622,53.3981722,-6.161157,53.3987668,-6.1613028,0.0006122146682326152
891,696250337,53.3356713,-6.3802203,53.3355593,-6.3799314,0.00030985030256626937
892,1426048748,53.33391929,-6.2749169,53.3341113,-6.27482,0.00021507545211490152
893,1426100669,53.34595293,-6.237992362,53.3459616,-6.2380164,2.5553754010096487e-05
894,453178969,53.338241,-6.293221,53.338267,-6.2929501,0.0002721448327645441
895,2374841854,53.33867237,-6.271995891,53.3384187,-6.2724461,0.0005167558539388646
896,26413739,53.370145,-6.2030014,53.370332,-6.2028964,0.00021446211786403026
897,308961143,53.34726984,-6.23554635,53.3472502,-6.2355385,2.1150699756739246e-05
898,4956602392,53.34687582,-6.230093819,53.3468565,-6.2300998,2.022460780792499e-05
899,2373041002,53.4002683,-6.2578403,53.39953,-6.2587453,0.0011679520067209208
900,2373042522,53.398908,-6.250929,53.3978997,-6.251309,0.0010775290668887606
901,5121021325,53.39777504,-6.24676364,53.3973188,-6.245064,0.0017598099520114339
902,18896386,53.3602205,-6.265651,53.3602976,-6.2660835,0.00043931840389465477
904,330940459,53.35688453,-6.2318516,53.3569762,-6.2326439,0.0007975855307740574
905,12867434,53.379054,-6.314165,53.3792362,-6.3146625,0.000529814203284062
906,279042305,53.37220112,-6.252867882,53.3717317,-6.2531797,0.0005635473374306201
908,2865089339,53.34734186,-6.257279905,53.3473354,-6.2572232,5.7071784841278145e-05
909,1419534541,53.34335666,-6.282957929,53.3434046,-6.2837308,0.0007743563948471435
910,137931323,53.3397065,-6.3181054,53.3397285,-6.3185097,0.0004048981229886322
911,57744042,53.34080624,-6.255313964,53.340836,-6.2553019,3.211226706770284e-05
912,7995870236,53.364189,-6.299197,53.364184,-6.2991297,6.74854799203104e-05
913,472223536,53.370437,-6.306274878,53.3690742,-6.3056177,0.0015129794326728065
914,305406135,53.3944578,-6.2132561,53.394456,-6.213337,8.092002224456583e-05
915,248018783,53.3843106,-6.2361099,53.38453,-6.2362915,0.00028480681171563787
916,12867384,53.3636101,-6.281448571,53.3635022,-6.2807753,0.0006818623390699156
917,267001617,53.39506041,-6.245358339,53.3950106,-6.2455178,0.00016705941045330543
918,2374907950,53.3791466,-6.2697465,53.3792612,-6.2693756,0.0003882009402369182
919,57744040,53.34099019,-6.258308675,53.3412893,-6.258262,0.0003027298262893348
920,5099319590,53.34177899,-6.258081961,53.3417982,-6.2581108,3.4651291763717127e-05
921,5591654762,53.345857,-6.259118,53.3458229,-6.2591653,5.8310376435667674e-05
922,5300250112,53.35122248,-6.260881599,53.3519419,-6.2610744,0.0007448069293482268
923,20447295,53.35336987,-6.259660073,53.3533742,-6.259676,1.6505097059890533e-05
924,1396865247,53.3501151,-6.2584238,53.3501328,-6.2582119,0.00021263795521977234
925,8613842649,53.35087364,-6.264865487,53.350985,-6.2646222,0.00026756235529049326
926,791435871,53.35975712,-6.27852258,53.3596148,-6.2791091,0.0006035401335447503
927,791435880,53.36090012,-6.279289924,53.3604285,-6.2803754,0.0011835047828265503
928,321851723,53.35348228,-6.272998577,53.3534852,-6.2729661,3.260800406383894e-05
929,5243937614,53.35365554,-6.274313851,53.3541956,-6.2746157,0.0006186902475390068
930,901763,53.35022459,-6.355119205,53.3505249,-6.3560683,0.0009954734627923036
931,2398342349,53.371392,-6.20727,53.3712639,-6.2070362,0.000266593417022069
932,26756045,53.35237199,-6.268940064,53.3521653,-6.2690429,0.000230859262312582
933,278524737,53.3311197,-6.2814447,53.3311409,-6.2815935,0.000150302628053909
934,1427047486,53.376608,-6.190334,53.3766053,-6.1903284,6.2169124149666536e-06
935,431398964,53.349874,-6.229636,53.3498673,-6.2296431,9.762171889210394e-06
936,273116329,53.347106,-6.261071,53.3471379,-6.2610363,4.713491275313226e-05
937,11675288,53.37132,-6.16682,53.3740817,-6.1645798,0.0035560487805996375
938,1813017056,53.39740718,-6.266421565,53.3975507,-6.2663329,0.0001686993557291344
939,5438601617,53.39909506,-6.16222271,53.3989807,-6.1619503,0.0002954410562184748
940,324343708,53.3242753,-6.2399135,53.3238087,-6.239374,0.0007132852234530275
941,1447308,53.34529929,-6.246349529,53.3451502,-6.2466307,0.0003182529800980611
943,5380872437,53.314991,-6.22605,53.315056,-6.2260426,6.541987465520456e-05
944,181310547,53.31598865,-6.227857213,53.3165892,-6.2285257,0.0008986296076082589
945,26414244,53.3204572,-6.31609585,53.3205078,-6.3162468,0.00015920509571049188
946,36564922,53.3645453,-6.1765215,53.3643651,-6.1763612,0.00024118069989322009
947,2407384720,53.403,-6.27386,53.4030685,-6.2739961,0.00015236620360360278
948,11675189,53.3671289,-6.3021912,53.3673827,-6.3023581,0.00030375985580964555
949,12115006,53.3774724,-6.332771,53.3773647,-6.3333367,0.00057586090334414
950,241020822,53.37215173,-6.19418771,53.3714294,-6.1953785,0.001392746011663606
951,25757770,53.3450729,-6.350855,53.3457505,-6.351482,0.0009231851168664798
952,7503974617,53.3909995,-6.1748542,53.3909225,-6.1752377,0.00039115374215199084
953,1130327715,53.40352,-6.28213,53.4035278,-6.2821393,1.2137956993269922e-05
954,75687004,53.313895,-6.297176,53.3138689,-6.297168,2.7298534758778012e-05
955,597824932,53.40287,-6.17049,53.4032612,-6.1704514,0.00039309973289509005
956,10069486558,53.355832,-6.278219,53.3557418,-6.2782064,9.107579261495904e-05
957,10815328206,53.3731085,-6.2998074,53.3732381,-6.2999042,0.00016176031651917702
958,3130235687,53.354989,-6.278435,53.3553005,-6.2782799,0.0003479773843181321
959,658583,53.332108,-6.215835,53.3320992,-6.2157572,7.82961046286665e-05
960,255234993,53.339982,-6.236487,53.3407368,-6.2363252,0.0007719470707273406
961,2414407638,53.4071622,-6.2284142,53.4071353,-6.2289477,0.0005341777419553611
962,278304759,53.334028,-6.290622,53.3340472,-6.2905796,4.65446022635836e-05
963,9923629655,53.33929,-6.23658,53.3382574,-6.2359228,0.0012239994281001887
964,4791105924,53.3575192,-6.286843,53.357373,-6.2872676,0.0004490652513817722
965,597818545,53.40815,-6.16195,53.4081505,-6.1619841,3.410366549182855e-05
968,2468942558,53.341474,-6.270088,53.3415753,-6.2700832,0.00010141365786161474
974,12428375,53.362728,-6.311709,53.3627128,-6.3116946,2.0938003724952697e-05
1002,26914099,53.347053,-6.291793,53.3469685,-6.2922417,0.0004565872753370841
